id,country,admin1,admin2,admin3,instance_wp,subdate_wp,latitude_wp,longitude_wp,elevation_wp,commid_wp,dataorg_wp,timepoint_wp,cwfunded_wp,cwid,wptype,pumptype,drillmethod,piped_source,piped_pump,rehabyn,qtyhh_wp,whomanage_wp,wp_age,rehab_age,qtypeople_wp,wateravailable,functional3,whynowatertoday_wp,whynowatertoday_wp_other,minutesfill20l,brokendays_wp,qtymonthsnowater_wp,downtime2weeks,lockedfullday_wp,pumpstrokes,photo_wp,grant_number_wp,wc_present_wp,paytocollect_wp,balance_any_dollars_wp,improved_wponly_wp,qtyhh_c_wp,wc_admin_index_wp,wc_finance_index_wp,wc_mgmt_index_wp,wc_maint_index_wp,wc_savings_wp,wpqty_wp,pop_1000,annual_rain,season
171,Malawi,Central,Ntcheu,Ganya,WVMalawi4-88Q9UQ,2020-02-06,-14.53509,34.674,NA,MATS02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.042,Borehole with hand pump,Afridev,Manually drilled,NA,NA,Yes,87,Water committee,20,1,1100,Yes,Functional,NA,NA,1.8768,1,0,No,Yes,1,https://api.mwater.co/v3/images/578cd92201774abd89fa1897b2be0d75,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,Malawi,Central,Ntcheu,Ganya,WVMalawi4-88QF6H,2020-02-06,-14.54095,34.66926,NA,KASO02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.059,Borehole with hand pump,Afridev,Manually drilled,NA,NA,Yes,82,Water committee,20,1,584,Yes,Functional,NA,NA,1.84925,1,0,No,No,1,https://api.mwater.co/v3/images/8ed260c24e9845b2952afe10215dd3b4,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,Malawi,Central,Ntcheu,Ganya,WVMalawi8-88MQG2,2020-02-05,-14.5383004,34.6548909,599.568,NASA02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.021,Borehole with hand pump,Afridev,Manually drilled,NA,NA,Yes,124,Water committee,26,1,350,Yes,Functional,NA,NA,1.425833333,14,0,No,Yes,1,https://api.mwater.co/v3/images/1dc270123bab47a597132546c10e7719,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,Malawi,Central,Ntcheu,Ganya,WVMalawi12-88MM9G,2020-02-05,-14.66957,34.64693,NA,MAZO02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.014,Borehole with hand pump,Afridev,Manually drilled,NA,NA,Yes,250,Water committee,NA,1,850,Yes,Functional,NA,NA,1.396583333,NA,0,No,No,3,https://api.mwater.co/v3/images/e9b0f75dc16b459db25ddf50f6e3e456,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,Malawi,Central,Ntcheu,Phambala,WVMalawi8-88VHUF,2020-02-08,NA,NA,NA,BAND02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.122,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,28,Water committee,1,NA,115,Yes,Functional,NA,NA,1.213983333,1,0,No,No,2,https://api.mwater.co/v3/images/1535e7ee23c44001bb4e69f36aba5918,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88TMA6,2020-02-07,-15.06021,34.85506,NA,SENZ02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.119,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,25,Water committee,1,NA,125,Yes,Functional,NA,NA,1.681983333,NA,0,No,Yes,1,https://api.mwater.co/v3/images/d38be76a2894413993ceb68d2cc1ddba,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,Malawi,Central,Ntcheu,Phambala,WVMalawi8-88WBTJ,2020-02-08,-15.1725709,34.8404141,521.105,KASJ02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.109,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,10,Water committee,1,NA,55,Yes,Functional,NA,NA,1.3116,NA,0,No,No,1,https://api.mwater.co/v3/images/6f8b5a6931db489b975dd3ade105e72b,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,Malawi,Central,Ntcheu,Phambala,WVMalawi9-88WGDK,2020-02-09,-15.02253,34.83452,NA,CHBA02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.121,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,31,Water committee,1,NA,150,Yes,Functional,NA,NA,1.27395,NA,0,No,No,1,https://api.mwater.co/v3/images/9d7f3c11915148f8b3d324b5d74507f7,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88SVB4,2020-02-07,-15.21778,34.82316,NA,BANS02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.011,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,4,Water committee,1,NA,450,Yes,Functional,NA,NA,2.5033,14,0,No,No,4,https://api.mwater.co/v3/images/94a9ce34986e43609fa0e11c09e56490,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88T26Q,2020-02-07,-15.1953,34.81895,NA,MPCH01,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.094,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,20,Water committee,1,NA,90,Yes,Functional,NA,NA,1.467833333,1,4,No,No,2,https://api.mwater.co/v3/images/3fb5dea0a2de448e96d4be72a1581b25,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,Malawi,Central,Ntcheu,Ganya,WVMalawi4-88MKSM,2020-02-05,-14.64392,34.80796,NA,CHID02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.007,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,300,Water committee,2,NA,1500,Yes,Functional,NA,NA,1.852816667,NA,0,No,No,1,https://api.mwater.co/v3/images/5e6b54241edf43a5835b217945385c44,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88ST69,2020-02-07,-15.02916,34.80793,NA,NDIW02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.12,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,29,Water committee,1,NA,116,Yes,Functional,NA,NA,1.457116667,NA,0,No,No,1,https://api.mwater.co/v3/images/1e791ff9b52b42e89b625ff8b204fb5a,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88VLE3,2020-02-08,-14.96749,34.77976,NA,MWAN02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.106,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,25,Water committee,1,NA,160,Yes,Functional,NA,NA,1.956966667,NA,0,No,No,1,https://api.mwater.co/v3/images/f367c6ce34df4652986993147578a80c,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88W29J,2020-02-09,-14.98922,34.76652,NA,MALS01,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.104,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,25,Water committee,1,NA,100,Yes,Functional,NA,NA,2.172266667,NA,0,No,No,2,https://api.mwater.co/v3/images/201f7431c79b4a08ab912d3344f91248,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88VWAH,2020-02-08,-14.9687,34.7617,NA,MADY02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.098,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,15,Water committee,1,NA,60,Yes,Functional,NA,NA,2.11715,NA,0,No,No,1,https://api.mwater.co/v3/images/b788d417e053489bbff0c448eef00ae2,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88TE3V,2020-02-07,-15.01564,34.76041,NA,KAKO02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.126,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,98,Water committee,1,NA,485,Yes,Functional,NA,NA,1.795516667,NA,0,No,No,1,https://api.mwater.co/v3/images/9d07e6a0a1df4810b26ee0bdcabe48d3,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88VR6X,2020-02-08,-15.06396,34.75033,NA,MKAL02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.133,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,33,Water committee,1,NA,78,Yes,Functional,NA,NA,1.85785,NA,0,No,No,1,https://api.mwater.co/v3/images/60a98ad8c8464a9aa720e98bc0365a9b,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,Malawi,Central,Ntcheu,Phambala,WVMalawi4-88TDZS,2020-02-07,-15.09415,34.75024,NA,MATS01,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.01,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,15,Water committee,1,NA,473,No,Abandoned or not functional,Breakdown,NA,NA,60,0,Yes,No,NA,https://api.mwater.co/v3/images/4dd7e9663e3c4eb08772d9a7023366a1,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88W2AK,2020-02-08,-15.00602,34.74876,NA,BWES02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.118,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,75,Water committee,1,NA,250,Yes,Functional,NA,NA,1.257933333,NA,0,No,No,1,https://api.mwater.co/v3/images/95fa7fbbaf8b4519a65982ece56dbf32,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88W6Y8,2020-02-08,-15.00627,34.74555,NA,SOFA02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.102,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,54,Water committee,1,NA,200,Yes,Functional,NA,NA,2.958633333,1,0,No,No,1,https://api.mwater.co/v3/images/f7ccd2c1def5484fb06ddcffc449beda,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,Malawi,Central,Ntcheu,Phambala,WVMalawi8-88SV65,2020-02-07,-14.978437,34.7381599,904.498,MPAS02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.077,Mechanized borehole,NA,Manually drilled,NA,Solar powered pump,No,50,Water committee,1,NA,899,Yes,Functional,NA,NA,0.9666,NA,0,No,No,NA,https://api.mwater.co/v3/images/5f60e4aae8ce4d39af1af670aa64ccd4,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88T7VL,2020-02-06,-15.01957,34.73744,NA,FAIT02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.113,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,43,Water committee,1,NA,213,Yes,Functional,NA,NA,1.93075,NA,0,No,No,1,https://api.mwater.co/v3/images/e38ed96c3c074b61833aca7cf2cc50de,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88Q92V,2020-02-06,-15.05978,34.71237,NA,CHBS01,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.144,Borehole with hand pump,Afridev,NA,NA,NA,No,18,Water committee,1,NA,90,Yes,Functional,NA,NA,1.60415,NA,0,No,No,1,https://api.mwater.co/v3/images/fd23f1035890406bba4bd66d50cf1da6,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,Malawi,Central,Ntcheu,Phambala,WVMalawi8-88T3JV,2020-02-07,-14.9886353,34.7007738,1016.491,LAZR02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.143,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,1,NA,261,Yes,Functional,NA,NA,1.23715,NA,0,No,No,2,https://api.mwater.co/v3/images/6fb8e6aba058402ea447f7c82ba3a25b,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,Malawi,Central,Ntcheu,Ganya,WVMalawi8-88QBRU,2020-02-06,-14.6281376,34.6888802,875.407,CHIT02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.141,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,47,Water committee,1,NA,235,Yes,Functional,NA,NA,2.164366667,NA,3,No,Yes,7,https://api.mwater.co/v3/images/1743fd374d954898b99d6da5cc173266,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88QDAH,2020-02-06,-15.03997,34.68777,NA,CHAB02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.134,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,49,Water committee,1,NA,239,Yes,Functional,NA,NA,1.4392,NA,0,No,No,1,https://api.mwater.co/v3/images/f4ae3f35c8e9497792562492ea1ff6f8,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,Malawi,Central,Ntcheu,Phambala,WVMalawi12-88VL36,2020-02-08,-15.04084,34.67853,NA,KAPN02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.131,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,85,Water committee,1,NA,350,Yes,Functional,NA,NA,1.031433333,NA,0,No,No,1,https://api.mwater.co/v3/images/ce2fee0c44ae466d9ca5a789d51c30f7,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,Malawi,Central,Ntcheu,Ganya,WVMalawi8-88N3UT,2020-02-05,-14.5284569,34.6768863,585.084,KASS02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.167,Mechanized borehole,NA,Manually drilled,NA,Solar powered pump,No,52,Water committee,1,NA,2500,Yes,Functional,NA,NA,1.080316667,NA,0,No,No,NA,https://api.mwater.co/v3/images/3b331268ba614676bdf604561ef61e22,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,Malawi,Central,Ntcheu,Ganya,WVMalawi12-88N9Q7,2020-02-05,-14.69853,34.6486,NA,ZAKA02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.176,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,25,Water committee,1,NA,130,Yes,Functional,NA,NA,1.658,NA,0,No,No,1,https://api.mwater.co/v3/images/8072131ab4704c2a882e04ff25e9da9d,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,Malawi,Central,Ntcheu,Ganya,WVMalawi12-88N2NV,2020-02-05,-14.68633,34.64676,NA,CHIM02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.145,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,200,Water committee,1,NA,873,Yes,Functional,NA,NA,1.895316667,7,0,No,No,1,https://api.mwater.co/v3/images/ae839fbf036142b8b59ba6be7e5762ee,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,Malawi,Central,Ntcheu,Ganya,WVMalawi4-88QR4B,2020-02-06,-14.57399,34.57841,NA,MTAM02,MW.WVI,Grant endline (Sample 2: new construction),Yes,269.179,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,102,Water committee,1,NA,510,Yes,Functional,NA,NA,1.62255,NA,0,No,No,1,https://api.mwater.co/v3/images/1f105f91cfab4f8e8b9b9ce8d0bddb6a,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,Mozambique,Nampula,Morrumbala,Imala,WVMoz01-7JSXWR,2019-05-16,-14.4295633,39.3904886,411,FILI02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.081,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,40,Water committee,1,NA,200,Yes,Functional,NA,NA,0.87925,NA,0,No,No,2,https://api.mwater.co/v3/images/cfd4dd61a5d744829f42f89f926aca8f,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Mozambique,Nampula,Muecate,Imala,WVMoz03-7JQ8NB,2019-05-15,-14.5757976,39.7472173,315,NAMT02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.018,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,365,Water committee,1,NA,1250,Yes,Functional,NA,NA,1.244166667,NA,0,No,No,1,https://api.mwater.co/v3/images/15318ebfdb734000999eb9f103e08dae,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,Mozambique,Nampula,Muecate,Imala,WVMoz10-7L5MRC,2019-05-20,-14.6023333,39.7115674,324,CANE01,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.031,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,NA,Water committee,1,NA,350,Yes,Functional,NA,NA,0.709216667,NA,0,No,No,2,https://api.mwater.co/v3/images/77bb3786d8d14edfb52fcb67cc70288c,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,Mozambique,Nampula,Muecate,Imala,WVMoz01-7JQAH6,2019-05-15,-14.596019,39.6939194,333,NAMC02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.019,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,34,Water committee,1,NA,170,Yes,Functional,NA,NA,1.188383333,NA,0,No,No,1,https://api.mwater.co/v3/images/5e3f2de392f74d7b8395129f1ca7f269,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,Mozambique,Nampula,Muecate,Imala,WVMoz02-7JQNUW,2019-05-15,-14.5943423,39.6374165,364,NAVU02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.003,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,77,Water committee,1,NA,378,Yes,Functional,NA,NA,0.594933333,NA,0,No,No,7,https://api.mwater.co/v3/images/e1476db3bfc74c0d9ff9d197b7316b10,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,Mozambique,Nampula,Muecate,Imala,WVMoz10-7L5F3H,2019-05-20,-14.4929946,39.6338838,357,ROLS02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.032,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,NA,School,1,NA,300,No,Abandoned or not functional,Breakdown,NA,NA,210,0,Yes,No,NA,https://api.mwater.co/v3/images/f0078e0e1c8b4dbd932998ef9e404a9f,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,Mozambique,Nampula,Muecate,Imala,WVMoz05-7JN24K,2019-05-14,-14.5845847,39.5901019,402,BRCJ02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.021,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,1,NA,250,Yes,Functional,NA,NA,0.860066667,NA,0,No,No,1,https://api.mwater.co/v3/images/84a385e1a4984c85a6e4760ee3044bf0,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,Mozambique,Nampula,Muecate,Imala,WVMoz01-7JMULG,2019-05-14,-14.5798213,39.5753542,394,IMSD01,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.022,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,230,Water committee,1,NA,1150,Yes,Functional,NA,NA,0.79075,NA,0,No,No,1,https://api.mwater.co/v3/images/662058c195f44106bed4e5522e1b9688,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,Mozambique,Nampula,Muecate,Imala,WVMoz05-7JQPKE,2019-05-15,-14.5760497,39.571079,372,ABRL01,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.028,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,1,NA,250,Yes,Functional,NA,NA,1.4712,NA,0,No,No,2,https://api.mwater.co/v3/images/1c8062ed89d846c8a066b84c0c5ec4b3,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,Mozambique,Nampula,Muecate,Imala,WVMoz05-7JVXBA,2019-05-17,-14.5724984,39.5290536,405,MURR02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.02,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,85,Water committee,1,NA,425,Yes,Functional,NA,NA,1.066666667,NA,0,No,No,2,https://api.mwater.co/v3/images/0d09849696a54aab88342cae06f532b5,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,Mozambique,Nampula,Muecate,Imala,WVMoz03-7JYAQA,2019-05-18,-14.670068,39.5111136,370,MUIN02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.017,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,150,Water committee,1,NA,750,Yes,Functional,NA,NA,0.816183333,NA,0,No,No,2,https://api.mwater.co/v3/images/6db4c090417b402ca18fadb6de8e7ec0,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,Mozambique,Nampula,Muecate,Imala,WVMoz05-7JT4G4,2019-05-16,-14.2962659,39.4923364,370,NLAL02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.083,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,100,Water committee,0.5,NA,500,Yes,Functional,NA,NA,1.1447,NA,0,No,No,2,https://api.mwater.co/v3/images/e992bcbccb2041a48a8017c38c993197,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,Mozambique,Nampula,Muecate,Imala,WVMoz03-7JTLVD,2019-05-16,-14.4093895,39.4096044,407,NACC02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.012,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,42,Water committee,1,NA,220,Yes,Partially functional,NA,NA,1.323333333,NA,0,Yes,No,2,https://api.mwater.co/v3/images/6b19c796113744d08d003bbd2a358e80,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,Mozambique,Nampula,Muecate,Imala,WVMoz02-7JQQPT,2019-05-15,-14.424095,39.381838,399,THAN02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.001,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,50,Water committee,1,NA,236,Yes,Functional,NA,NA,1.028283333,NA,0,No,No,2,https://api.mwater.co/v3/images/8baaa30d23a5421081e4a4e665ddce5c,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz10-7KDKDQ,2019-06-04,-14.3512895,40.0025692,222,NAPS02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.054,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,NA,Water committee,1,NA,325,Yes,Functional,NA,NA,1.2405,NA,0,No,No,2,https://api.mwater.co/v3/images/f072129c1bbb450985861f20794f31a2,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz02-7JDUYY,2019-05-11,-14.2747207,39.9936374,245,MUCT02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.076,Public tap / standpipe,NA,NA,Borehole,Solar powered pump,No,120,Water committee,1,NA,600,Yes,Functional,NA,NA,0.82705,NA,0,No,No,NA,https://api.mwater.co/v3/images/4254c661c7954b09851d8a1a6801667f,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz05-7JDUM4,2019-05-11,-14.2758089,39.987618,240,MUCT02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.076,Public tap / standpipe,NA,NA,Borehole,NA,No,200,Water committee,1,NA,1000,Yes,Functional,NA,NA,1.125833333,NA,0,No,No,NA,https://api.mwater.co/v3/images/e856eaeccd784288a6645b6af5bb9e31,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz05-7JE8FH,2019-05-11,-14.4122532,39.9623499,279,MRTA02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.041,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,110,Water committee,1,NA,550,Yes,Functional,NA,NA,NA,NA,0,No,NA,NA,https://api.mwater.co/v3/images/a44375cbe82249788a7831a58e67c02b,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz04-7J5V2D,2019-05-08,-14.4771191,39.925614,295,FEVR02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.046,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,96,Water committee,1,NA,480,Yes,Functional,NA,NA,1.214383333,NA,0,No,No,2,https://api.mwater.co/v3/images/6543867764444c89a8d8d5ca11f20e3f,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz01-7JDGB2,2019-05-11,-14.3744119,39.9077433,290,TRAN02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.034,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,39,Water committee,1,NA,195,Yes,Functional,NA,NA,0.81505,NA,0,No,No,1,https://api.mwater.co/v3/images/00f488b55bca497282154764d9aefe8a,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz01-7JJU2L,2019-05-13,-14.3810979,39.9062621,301,MINH02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.033,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,30,Water committee,0.5,NA,150,Yes,Functional,NA,NA,0.837383333,NA,0,No,No,1,https://api.mwater.co/v3/images/b3f8e0752e9e4ed2b9184ea210345e71,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz03-7JDGMX,2019-05-11,-14.3771048,39.9059876,293,MINB02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.036,Borehole with hand pump,Afridev,Manually drilled,NA,NA,No,102,Water committee,1,NA,475,Yes,Functional,NA,NA,1.1841,NA,0,No,No,2,https://api.mwater.co/v3/images/bc1f81e4759a4c7cbdeff6f618130612,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,Mozambique,Nampula,Nacaroa,Mucotho,WVMoz05-7JBD9E,2019-05-10,-14.4468536,39.9015622,309,NICA02,MZ.WVI,Grant endline (Sample 2: new construction),Yes,249.086,Borehole with hand pump,Afridev,Manually drilled,NA,NA,NA,25,Water committee,0.5,NA,125,Yes,Functional,NA,NA,0.98740000000000006,NA,0,No,No,2,https://api.mwater.co/v3/images/5d51f6c28a4449b5beacb310e1da36dc,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
